# r12 r13 r23 energy
9.747382710000000117e+00 8.813208073036442158e+00 1.399999999999999911e+00 -1.729089728665112735e-01
9.735464099999999732e+00 8.801364992413725830e+00 1.399999999999999911e+00 -1.729099015737542711e-01
9.723545490000001124e+00 8.789522115977963068e+00 1.399999999999999911e+00 -1.729108356053457030e-01
9.711626880000000739e+00 8.777679444555616328e+00 1.399999999999999911e+00 -1.729117739270321918e-01
9.699708270000000354e+00 8.765836978977612048e+00 1.399999999999999911e+00 -1.729127154848022763e-01
9.687789659999999969e+00 8.753994720079349534e+00 1.399999999999999911e+00 -1.729136592045585341e-01
9.675871050000001361e+00 8.742152668700750695e+00 1.399999999999999911e+00 -1.729146040177261534e-01
9.663952439999999200e+00 8.730310825686261822e+00 1.399999999999999911e+00 -1.729155491429823499e-01
9.652033830000000592e+00 8.718469191884924641e+00 1.399999999999999911e+00 -1.729164939857000816e-01
9.640115220000000207e+00 8.706627768150365654e+00 1.399999999999999911e+00 -1.729174379435113873e-01
9.628196609999999822e+00 8.694786555340858314e+00 1.399999999999999911e+00 -1.729183804027035753e-01
9.616277999999999437e+00 8.682945554319339010e+00 1.399999999999999911e+00 -1.729193207380230468e-01
9.604359390000000829e+00 8.671104765953439042e+00 1.399999999999999911e+00 -1.729202583124777870e-01
9.592440780000000444e+00 8.659264191115523701e+00 1.399999999999999911e+00 -1.729211924771267284e-01
9.580522170000000060e+00 8.647423830682717139e+00 1.399999999999999911e+00 -1.729221225708765797e-01
9.568603560000001451e+00 8.635583685536943221e+00 1.399999999999999911e+00 -1.729230479202675252e-01
9.556684950000001066e+00 8.623743756564948626e+00 1.399999999999999911e+00 -1.729239678392574808e-01
9.544766340000000682e+00 8.611904044658341917e+00 1.399999999999999911e+00 -1.729248816290012425e-01
9.532847730000000297e+00 8.600064550713625522e+00 1.399999999999999911e+00 -1.729257885776263048e-01
9.520929120000001689e+00 8.588225275632229483e+00 1.399999999999999911e+00 -1.729266879600081241e-01
9.509010510000001304e+00 8.576386220320539877e+00 1.399999999999999911e+00 -1.729275790375307820e-01
