# r1 r2 r3 energy
1.243763876999999951e+01 1.243763876999999951e+01 1.399999999999999911e+00 -1.727580241792099347e-01
1.241972016000000067e+01 1.241972016000000067e+01 1.399999999999999911e+00 -1.727587603465852162e-01
1.240180154999999829e+01 1.240180154999999829e+01 1.399999999999999911e+00 -1.727594991233818433e-01
1.238388293999999945e+01 1.238388293999999945e+01 1.399999999999999911e+00 -1.727602405077798831e-01
1.236596433000000061e+01 1.236596433000000061e+01 1.399999999999999911e+00 -1.727609844977205378e-01
1.234804571999999823e+01 1.234804571999999823e+01 1.399999999999999911e+00 -1.727617310909026760e-01
1.233012710999999939e+01 1.233012710999999939e+01 1.399999999999999911e+00 -1.727624802847788077e-01
1.231220850000000056e+01 1.231220850000000056e+01 1.399999999999999911e+00 -1.727632320765513929e-01
1.229428988999999817e+01 1.229428988999999817e+01 1.399999999999999911e+00 -1.727639864631690114e-01
1.227637127999999933e+01 1.227637127999999933e+01 1.399999999999999911e+00 -1.727647434413224770e-01
1.225845267000000050e+01 1.225845267000000050e+01 1.399999999999999911e+00 -1.727655030074409237e-01
1.224053405999999811e+01 1.224053405999999811e+01 1.399999999999999911e+00 -1.727662651576878927e-01
1.222261544999999927e+01 1.222261544999999927e+01 1.399999999999999911e+00 -1.727670298879573352e-01
1.220469683999999866e+01 1.220469683999999866e+01 1.399999999999999911e+00 -1.727677971938695878e-01
1.218677822999999982e+01 1.218677822999999982e+01 1.399999999999999911e+00 -1.727685670707674592e-01
1.216885961999999921e+01 1.216885961999999921e+01 1.399999999999999911e+00 -1.727693395137119281e-01
1.215094100999999860e+01 1.215094100999999860e+01 1.399999999999999911e+00 -1.727701145174782571e-01
1.213302239999999976e+01 1.213302239999999976e+01 1.399999999999999911e+00 -1.727708920765517187e-01
1.211510378999999915e+01 1.211510378999999915e+01 1.399999999999999911e+00 -1.727716721851234039e-01
1.209718517999999854e+01 1.209718517999999854e+01 1.399999999999999911e+00 -1.727724548370860869e-01
1.207926656999999970e+01 1.207926656999999970e+01 1.399999999999999911e+00 -1.727732400260299506e-01
1.206134795999999909e+01 1.206134795999999909e+01 1.399999999999999911e+00 -1.727740277452381179e-01
1.204342934999999848e+01 1.204342934999999848e+01 1.399999999999999911e+00 -1.727748179876828494e-01
1.202551073999999964e+01 1.202551073999999964e+01 1.399999999999999911e+00 -1.727756107460204915e-01
1.200759212999999903e+01 1.200759212999999903e+01 1.399999999999999911e+00 -1.727764060125874801e-01
1.198967352000000020e+01 1.198967352000000020e+01 1.399999999999999911e+00 -1.727772037781684644e-01
1.197175490999999958e+01 1.197175490999999958e+01 1.399999999999999911e+00 -1.727780040128785999e-01
1.195383629999999897e+01 1.195383629999999897e+01 1.399999999999999911e+00 -1.727788066693158875e-01
1.193591769000000014e+01 1.193591769000000014e+01 1.399999999999999911e+00 -1.727796116984298691e-01
1.191799907999999952e+01 1.191799907999999952e+01 1.399999999999999911e+00 -1.727804190499876991e-01
1.190008047000000069e+01 1.190008047000000069e+01 1.399999999999999911e+00 -1.727812286725544377e-01
1.188216186000000008e+01 1.188216186000000008e+01 1.399999999999999911e+00 -1.727820405134727066e-01
1.186424324999999946e+01 1.186424324999999946e+01 1.399999999999999911e+00 -1.727828545188418718e-01
1.184632464000000063e+01 1.184632464000000063e+01 1.399999999999999911e+00 -1.727836706334982819e-01
1.182840603000000002e+01 1.182840603000000002e+01 1.399999999999999911e+00 -1.727844888009933133e-01
1.181048742000000118e+01 1.181048742000000118e+01 1.399999999999999911e+00 -1.727853089635720263e-01
1.179256881000000057e+01 1.179256881000000057e+01 1.399999999999999911e+00 -1.727861310621517377e-01
1.177465019999999996e+01 1.177465019999999996e+01 1.399999999999999911e+00 -1.727869550362995665e-01
1.175673159000000112e+01 1.175673159000000112e+01 1.399999999999999911e+00 -1.727877808242101465e-01
1.173881298000000051e+01 1.173881298000000051e+01 1.399999999999999911e+00 -1.727886083626824776e-01
1.172089436999999990e+01 1.172089436999999990e+01 1.399999999999999911e+00 -1.727894375870969168e-01
1.170297576000000106e+01 1.170297576000000106e+01 1.399999999999999911e+00 -1.727902684313917248e-01
1.168505714999999867e+01 1.168505714999999867e+01 1.399999999999999911e+00 -1.727911008280385019e-01
1.166713853999999984e+01 1.166713853999999984e+01 1.399999999999999911e+00 -1.727919347080183465e-01
1.164921993000000100e+01 1.164921993000000100e+01 1.399999999999999911e+00 -1.727927700007967360e-01
1.163130131999999861e+01 1.163130131999999861e+01 1.399999999999999911e+00 -1.727936066342985744e-01
1.161338270999999978e+01 1.161338270999999978e+01 1.399999999999999911e+00 -1.727944445348821301e-01
1.159546410000000094e+01 1.159546410000000094e+01 1.399999999999999911e+00 -1.727952836273134729e-01
1.157754549000000033e+01 1.157754549000000033e+01 1.399999999999999911e+00 -1.727961238347397732e-01
1.155962687999999972e+01 1.155962687999999972e+01 1.399999999999999911e+00 -1.727969650786621292e-01
1.154170826999999910e+01 1.154170826999999910e+01 1.399999999999999911e+00 -1.727978072789084774e-01
1.152378966000000027e+01 1.152378966000000027e+01 1.399999999999999911e+00 -1.727986503536058371e-01
1.150587104999999966e+01 1.150587104999999966e+01 1.399999999999999911e+00 -1.727994942191512784e-01
1.148795243999999904e+01 1.148795243999999904e+01 1.399999999999999911e+00 -1.728003387994598017e-01
1.147003383000000021e+01 1.147003383000000021e+01 1.399999999999999911e+00 -1.728011841230766010e-01
1.145211522000000137e+01 1.145211522000000137e+01 1.399999999999999911e+00 -1.728020302871337843e-01
