# r1 r2 r3 energy
9.226334976000000410e+00 9.226334976000000410e+00 1.474879999999999747e+00 -1.315855271780999869e-01
9.208555071999999342e+00 9.208555071999999342e+00 1.475359999999999783e+00 -1.315577470645348801e-01
9.190775167999998274e+00 9.190775167999998274e+00 1.475839999999999819e+00 -1.315298247418345556e-01
9.172995263999998983e+00 9.172995263999998983e+00 1.476319999999999855e+00 -1.315017665600765884e-01
9.155215359999999691e+00 9.155215359999999691e+00 1.476799999999999891e+00 -1.314735790678698835e-01
9.137435455999998624e+00 9.137435455999998624e+00 1.477279999999999927e+00 -1.314452690167507432e-01
9.119655551999997556e+00 9.119655551999997556e+00 1.477759999999999740e+00 -1.314168433655685808e-01
9.101875648000000041e+00 9.101875648000000041e+00 1.478239999999999998e+00 -1.313883092848461831e-01
9.084095744000000749e+00 9.084095744000000749e+00 1.478719999999999812e+00 -1.313596741614341534e-01
9.066315839999999682e+00 9.066315839999999682e+00 1.479199999999999848e+00 -1.313309456029413957e-01
9.048535935999998614e+00 9.048535935999998614e+00 1.479679999999999662e+00 -1.313021314425215913e-01
9.030756031999999323e+00 9.030756031999999323e+00 1.480159999999999698e+00 -1.312732397434535347e-01
9.012976127999998255e+00 9.012976127999998255e+00 1.480639999999999734e+00 -1.312442788040222019e-01
8.995196223999998963e+00 8.995196223999998963e+00 1.481119999999999770e+00 -1.312152571422761649e-01
8.977416319999999672e+00 8.977416319999999672e+00 1.481599999999999806e+00 -1.311861815076651172e-01
8.959636415999998604e+00 8.959636415999998604e+00 1.482079999999999842e+00 -1.311570551176385602e-01
8.941856511999999313e+00 8.941856511999999313e+00 1.482559999999999878e+00 -1.311278808795763584e-01
8.924076608000000022e+00 8.924076608000000022e+00 1.483039999999999914e+00 -1.310986617833528323e-01
8.906296703999998954e+00 8.906296703999998954e+00 1.483519999999999950e+00 -1.310694009022198570e-01
8.888516800000001439e+00 8.888516800000001439e+00 1.483999999999999986e+00 -1.310401013937297077e-01
8.870736896000000371e+00 8.870736896000000371e+00 1.484480000000000022e+00 -1.310107665005129651e-01
